Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Adult
1,17,1,9670,1,Complete Secondary Education,127.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,121.4,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0
1,1,5,9119,1,Complete Secondary Education,131.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Agriculture and Fishery,126.8,0,0,0,0,1,1,18,0,0,5,6,5,12.2,0,0,5,8,4,12.0,0,8.9,1.4,3.51,Enrolled,0
1,51,1,9991,0,Complete Secondary Education,134.0,1,Complete Secondary Education,Complete Secondary Education,Administrative,Professionals,120.6,1,0,0,1,1,0,27,0,2,6,6,6,12.33333333,0,0,5,5,5,13.0,0,11.1,0.6,2.02,Graduate,1
1,39,1,9254,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,126.5,0,0,0,1,1,0,26,0,0,6,7,6,12.42857143,0,0,6,6,6,12.83333333,0,7.6,2.6,0.32,Graduate,1
1,1,6,9500,1,Complete Secondary Education,127.0,1,Complete Secondary Education,Incomplete Secondary Education,Professionals,Professionals,120.2,1,0,0,1,0,1,19,0,0,7,7,7,12.76571429,0,0,8,9,8,13.54444444,0,12.4,0.5,1.79,Graduate,0
2,51,1,9500,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,120.0,0,0,0,1,1,0,44,0,0,7,11,5,12.1,0,0,7,10,5,12.6,0,11.1,0.6,2.02,Dropout,1
1,1,2,9147,1,Complete Secondary Education,142.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,137.5,1,0,0,1,1,0,19,0,0,5,10,5,12.0,0,0,5,9,5,11.5,0,13.9,-0.3,0.79,Graduate,0
1,18,1,9070,1,Complete Secondary Education,117.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,127.9,1,0,0,1,1,0,20,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,Dropout,0
1,39,1,9003,1,Other,133.1,1,Incomplete Secondary Education,Other Specific Qualifications,Management,Management,140.0,0,0,1,1,1,0,24,0,0,6,10,6,14.88888889,0,0,6,11,6,13.72727273,0,16.2,0.3,-0.92,Enrolled,1
4,43,1,9991,0,Complete Secondary Education,164.0,1,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,131.8,0,0,0,1,0,0,31,0,7,14,19,13,11.35714286,0,9,14,14,13,12.0,1,9.4,-0.8,-3.12,Graduate,1
1,43,1,9070,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,129.0,1,0,0,1,0,0,25,0,0,6,6,6,13.5,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,Graduate,1
1,17,4,9773,1,Complete Secondary Education,127.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,115.8,1,0,1,0,0,0,19,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,0
1,17,3,9500,1,Complete Secondary Education,140.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Professionals,Professionals,126.4,1,0,0,1,0,0,18,0,0,7,7,7,13.88428571,0,0,8,9,8,14.75,0,11.1,0.6,2.02,Dropout,0
1,43,1,9085,1,Complete Secondary Education,130.0,1,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Plant and Machine Operators,130.0,1,0,0,0,0,0,19,0,0,6,12,5,13.0,0,0,6,12,3,11.66666667,0,13.9,-0.3,0.79,Enrolled,0
1,1,3,9500,1,Complete Secondary Education,122.0,1,Higher Education - Undergraduate,Complete Secondary Education,Technicians,Professionals,114.8,1,0,0,1,0,1,19,0,0,7,11,4,12.65,0,0,7,9,5,11.1,0,12.4,0.5,1.79,Enrolled,0
1,17,1,9147,1,Complete Secondary Education,162.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Administrative,138.6,1,0,0,1,0,0,19,0,0,5,10,1,11.0,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,Enrolled,0
1,39,1,9670,1,Complete Secondary Education,133.1,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,112.9,0,0,0,1,0,0,24,0,0,6,12,2,11.66666667,0,0,6,20,2,10.5,6,16.2,0.3,-0.92,Dropout,1
1,1,1,9238,1,Complete Secondary Education,120.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Professionals,Professionals,111.6,0,0,0,1,0,0,20,0,0,6,6,6,14.5,0,0,6,6,6,12.66666667,0,12.4,0.5,1.79,Graduate,0
1,17,1,9254,1,Complete Secondary Education,160.0,1,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Professionals,152.0,0,0,0,1,0,0,18,0,0,6,7,6,14.71428571,0,0,6,7,6,14.16666667,0,12.7,3.7,-1.7,Graduate,0
1,1,1,9238,1,Complete Secondary Education,141.0,1,Other Specific Qualifications,Complete Secondary Education,Administrative,Agriculture and Fishery,132.6,0,0,0,1,0,1,18,0,0,6,7,6,13.28571429,0,0,6,6,6,14.33333333,0,12.4,0.5,1.79,Graduate,0
1,17,1,9085,1,Complete Secondary Education,125.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Plant and Machine Operators,118.4,1,0,0,1,0,0,21,0,0,5,13,3,11.33333333,2,0,5,12,2,10.5,1,9.4,-0.8,-3.12,Enrolled,1
1,7,1,9500,1,Higher Education - Bachelor/Degree,120.0,1,Other Specific Qualifications,Other Specific Qualifications,Technicians,Administrative,120.0,0,0,1,0,0,0,28,0,0,7,7,0,0.0,7,0,7,7,0,0.0,7,13.9,-0.3,0.79,Dropout,1
1,1,1,9147,1,Complete Secondary Education,128.0,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Service and Sales,122.1,0,0,0,1,0,1,18,0,0,5,11,4,11.57142857,0,0,5,9,5,12.0,0,13.9,-0.3,0.79,Enrolled,0
1,1,1,9853,1,Complete Secondary Education,162.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,142.8,0,0,1,1,0,0,18,0,0,6,10,5,13.0,0,0,6,10,4,11.5,0,12.7,3.7,-1.7,Dropout,0
1,1,1,9238,1,Complete Secondary Education,130.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,124.8,0,0,0,1,0,1,18,0,0,6,9,6,11.5,0,0,6,11,5,14.0,0,11.1,0.6,2.02,Graduate,0
1,17,2,9147,1,Complete Secondary Education,134.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,126.3,1,0,0,1,0,1,18,0,0,5,8,5,11.8,0,0,5,10,5,11.6,3,16.2,0.3,-0.92,Graduate,0
1,1,1,9147,1,Complete Secondary Education,133.1,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,119.0,1,0,0,0,0,1,19,0,0,5,7,3,10.66666667,0,0,5,10,3,12.28571429,0,10.8,1.4,1.74,Dropout,0
1,17,1,9500,1,Complete Secondary Education,137.0,1,Incomplete Secondary Education,Other Specific Qualifications,Professionals,Plant and Machine Operators,124.9,0,0,0,1,0,1,19,0,0,7,11,6,13.8875,0,0,8,9,8,14.86444444,0,15.5,2.8,-4.06,Graduate,0
1,1,1,9238,1,Complete Secondary Education,133.1,1,Other Specific Qualifications,Other Specific Qualifications,Other,Other,118.0,0,0,1,1,0,1,20,0,0,6,7,5,11.4,0,0,6,9,6,11.5,0,8.9,1.4,3.51,Graduate,0
2,43,1,8014,0,Complete Secondary Education,110.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Professionals,100.0,0,0,0,1,0,0,34,0,9,11,17,9,12.33333333,0,3,7,12,7,12.14285714,0,9.4,-0.8,-3.12,Graduate,1
2,39,1,9500,1,Complete Secondary Education,133.1,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,109.0,1,0,0,1,0,0,39,0,0,7,8,5,12.16,0,0,7,8,5,12.16,0,7.6,2.6,0.32,Enrolled,1
1,17,3,9500,1,Complete Secondary Education,133.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Administrative,130.8,1,0,0,1,0,0,19,0,0,8,8,8,13.4275,0,0,8,8,8,13.4275,0,9.4,-0.8,-3.12,Graduate,0
1,39,1,9070,1,Complete Secondary Education,130.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,110.0,1,0,0,1,0,0,24,0,0,6,6,6,15.16666667,0,0,6,6,2,15.5,0,15.5,2.8,-4.06,Graduate,1
1,10,1,9773,1,Complete Secondary Education,151.0,22,Other Specific Qualifications,Other Specific Qualifications,Other,Administrative,151.0,1,0,0,1,0,0,18,1,0,6,12,0,0.0,1,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0
1,17,1,9130,1,Complete Secondary Education,125.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Professionals,Elementary Occupations,131.0,1,0,0,1,1,0,19,0,0,5,11,2,10.5,2,0,5,9,0,0.0,3,10.8,1.4,1.74,Dropout,0
1,1,1,9147,1,Complete Secondary Education,158.0,1,Complete Secondary Education,Other Specific Qualifications,Professionals,Service and Sales,155.2,0,0,0,1,1,1,18,0,0,5,5,5,11.8,0,0,5,8,3,11.0,0,9.4,-0.8,-3.12,Graduate,0
1,1,2,9147,1,Complete Secondary Education,128.0,1,Higher Education - Undergraduate,Complete Secondary Education,Professionals,Professionals,121.0,1,1,1,1,1,0,20,0,0,5,6,5,13.2,0,0,5,10,5,11.4,3,16.2,0.3,-0.92,Enrolled,0
1,1,6,9500,1,Complete Secondary Education,133.0,1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,119.7,1,1,1,1,1,0,19,0,2,7,8,7,13.075,0,1,8,11,8,12.36111111,0,12.4,0.5,1.79,Graduate,0
1,1,1,9130,1,Complete Secondary Education,138.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Technicians,131.0,1,0,0,1,1,0,19,0,0,6,8,4,11.6,0,0,6,14,2,13.0,0,11.1,0.6,2.02,Dropout,0
1,17,1,9003,1,Complete Secondary Education,126.0,1,Other Specific Qualifications,Higher Education - Undergraduate,Administrative,Management,116.9,0,0,0,1,1,0,19,0,0,6,10,6,13.66666667,0,0,6,10,4,12.25,0,13.9,-0.3,0.79,Dropout,0
2,39,1,9991,0,Complete Secondary Education,140.0,1,Other Specific Qualifications,Complete Secondary Education,Plant and Machine Operators,Elementary Occupations,130.0,1,0,0,1,1,0,41,0,0,5,9,4,10.75,0,0,5,7,2,10.0,0,9.4,-0.8,-3.12,Dropout,1
1,1,2,9500,1,Complete Secondary Education,143.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,137.8,0,0,0,1,1,0,19,0,0,7,10,6,13.49285714,0,0,8,9,8,12.68888889,0,12.4,0.5,1.79,Graduate,0
1,43,3,9254,1,Complete Secondary Education,135.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,122.1,0,0,0,1,1,0,19,0,0,6,14,3,12.5,0,0,6,9,4,11.0,0,12.7,3.7,-1.7,Enrolled,0
1,7,1,9500,1,Higher Education - Bachelor/Degree,120.0,1,Complete Secondary Education,Complete Secondary Education,Agriculture and Fishery,Elementary Occupations,120.0,1,0,0,0,1,0,23,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1
1,1,1,9119,1,Complete Secondary Education,148.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,133.0,0,0,0,1,1,0,18,0,0,5,12,5,13.28571429,0,0,5,16,5,14.8,0,12.4,0.5,1.79,Dropout,0
1,1,1,9147,1,Complete Secondary Education,126.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Professionals,Professionals,115.2,0,0,0,1,1,0,19,0,0,5,6,5,12.6,0,0,5,13,5,11.8,5,16.2,0.3,-0.92,Graduate,0
1,44,1,9003,1,Other,160.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Elementary Occupations,160.0,1,0,0,1,1,0,20,0,0,6,7,6,14.0,0,0,6,7,6,14.66666667,0,12.4,0.5,1.79,Graduate,0
1,39,1,9085,1,Complete Secondary Education,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Other,Other,106.3,0,0,1,0,1,0,35,0,0,5,7,2,11.5,0,0,5,8,2,10.5,0,7.6,2.6,0.32,Dropout,1
4,39,2,9670,1,Other,133.1,1,Incomplete Secondary Education,Complete Secondary Education,Other,Other,103.0,0,0,0,0,1,0,34,0,0,6,6,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout,1
1,1,1,9070,1,Complete Secondary Education,136.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Plant and Machine Operators,Plant and Machine Operators,136.0,1,0,1,0,0,1,19,0,0,6,6,6,11.83333333,0,0,6,8,6,12.875,0,10.8,1.4,1.74,Graduate,0
1,15,1,9238,1,Complete Secondary Education,150.0,26,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,146.5,1,0,1,0,1,0,22,1,0,6,10,5,11.5,0,0,6,8,5,12.4,0,13.9,-0.3,0.79,Graduate,1
1,17,3,9070,1,Complete Secondary Education,130.0,1,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Management,131.4,0,0,0,1,1,0,20,0,0,6,6,6,14.16666667,0,0,6,8,6,12.33333333,0,11.1,0.6,2.02,Graduate,0
2,42,1,9991,0,Complete Secondary Education,130.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,130.0,0,0,0,1,1,0,27,0,2,2,2,2,12.5,0,0,5,6,2,12.5,0,12.7,3.7,-1.7,Enrolled,1
2,39,1,9119,1,Complete Secondary Education,110.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Other,Administrative,137.0,0,0,1,1,1,0,30,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1
1,39,1,9119,1,Complete Secondary Education,110.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,125.9,0,0,0,1,1,0,34,0,0,5,7,0,0.0,0,0,5,8,1,11.0,0,10.8,1.4,1.74,Enrolled,1
1,1,1,9254,1,Complete Secondary Education,121.0,1,Complete Secondary Education,Complete Secondary Education,Administrative,Technicians,111.9,1,0,0,0,1,0,20,0,0,6,14,2,10.5,0,0,6,16,0,0.0,0,10.8,1.4,1.74,Dropout,0
1,17,1,9070,1,Complete Secondary Education,127.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Administrative,131.2,1,0,0,1,1,0,18,0,0,6,6,6,11.83333333,0,0,6,6,6,13.16666667,0,7.6,2.6,0.32,Graduate,0
1,39,1,9991,0,Complete Secondary Education,130.0,1,Complete Secondary Education,Complete Secondary Education,Professionals,Agriculture and Fishery,140.0,0,0,0,1,1,0,26,0,0,5,5,5,12.4,0,0,5,5,5,12.4,0,15.5,2.8,-4.06,Graduate,1
1,39,2,9147,1,Complete Secondary Education,130.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Administrative,Plant and Machine Operators,121.5,0,0,0,0,1,0,26,0,0,5,5,2,10.5,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,1
1,39,1,9991,0,Complete Secondary Education,100.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Service and Sales,153.5,0,0,1,0,1,0,31,0,0,5,9,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,1
1,1,3,171,1,Complete Secondary Education,139.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,142.2,1,0,0,1,1,1,20,0,6,12,12,12,14.58333333,0,4,11,14,11,14.33333333,0,8.9,1.4,3.51,Graduate,0
1,1,1,9773,1,Complete Secondary Education,150.0,1,Incomplete Secondary Education,Complete Secondary Education,Other,Other,131.1,1,0,0,1,1,0,19,0,0,6,6,6,11.66666667,0,0,6,10,3,12.66666667,0,7.6,2.6,0.32,Graduate,0
1,17,1,9670,1,Complete Secondary Education,133.1,1,Higher Education - Postgraduate,Higher Education - Undergraduate,Agriculture and Fishery,Management,130.6,1,0,1,0,1,0,23,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1
1,1,6,9500,1,Complete Secondary Education,119.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,115.0,1,0,0,1,1,1,20,0,0,7,14,1,13.0,0,0,7,15,0,0.0,0,11.1,0.6,2.02,Dropout,0
1,51,1,9500,1,Complete Secondary Education,170.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Elementary Occupations,125.0,0,0,0,1,1,0,20,0,0,7,7,7,15.66,0,7,10,11,9,15.01111111,0,11.1,0.6,2.02,Graduate,0
1,39,1,8014,0,Complete Secondary Education,133.1,1,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,97.5,1,0,0,1,1,0,29,0,0,6,10,0,0.0,1,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,1
1,1,4,9773,1,Complete Secondary Education,133.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,134.4,1,0,0,1,1,1,20,0,0,6,6,6,12.16666667,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,Graduate,0
1,1,1,9500,1,Complete Secondary Education,125.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,118.8,0,0,0,1,1,0,24,0,0,7,7,6,13.3,0,0,7,7,6,13.3,0,7.6,2.6,0.32,Graduate,1
1,39,1,9556,1,Other,133.1,1,Other Specific Qualifications,Complete Secondary Education,Professionals,Agriculture and Fishery,110.5,0,0,0,1,1,0,37,0,0,7,15,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,Dropout,1
1,1,5,9500,1,Complete Secondary Education,143.0,1,Other Specific Qualifications,Incomplete Secondary Education,Technicians,Technicians,123.3,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,7.6,2.6,0.32,Dropout,0
1,1,2,171,1,Complete Secondary Education,127.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Administrative,Administrative,139.6,1,0,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0
1,17,1,9500,1,Complete Secondary Education,157.0,1,Incomplete Secondary Education,Higher Education - Undergraduate,Technicians,Plant and Machine Operators,138.8,0,0,0,1,1,0,18,0,0,8,8,7,13.55714286,0,0,8,8,7,13.55714286,0,12.7,3.7,-1.7,Graduate,0
2,44,1,9119,1,Other,160.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,160.0,0,0,1,1,1,0,41,0,3,7,15,5,14.33333333,0,1,6,16,6,14.63636364,0,12.4,0.5,1.79,Enrolled,1
1,39,1,9003,1,Complete Secondary Education,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Technicians,140.0,0,0,0,1,1,0,35,0,0,6,16,4,12.0,0,0,6,11,3,10.33333333,0,13.9,-0.3,0.79,Dropout,1
1,17,1,9254,1,Complete Secondary Education,128.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,118.2,0,0,0,1,0,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,0
1,1,1,171,1,Complete Secondary Education,145.0,1,Complete Secondary Education,Incomplete Secondary Education,Elementary Occupations,Administrative,150.6,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0
2,39,1,9500,1,Complete Secondary Education,133.1,1,Other Specific Qualifications,Other Specific Qualifications,Other,Other,115.2,0,0,0,1,0,0,48,0,0,7,11,4,11.75,0,0,7,14,3,11.725,0,11.1,0.6,2.02,Enrolled,1
1,1,1,9500,1,Complete Secondary Education,132.0,1,Incomplete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Professionals,126.0,1,0,0,1,0,0,19,0,0,7,7,6,12.18333333,0,0,7,7,6,12.18333333,0,7.6,2.6,0.32,Graduate,0
1,44,1,9003,1,Other,160.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,160.0,1,0,0,0,1,0,30,0,4,9,18,6,11.83333333,0,1,8,21,4,11.0,0,15.5,2.8,-4.06,Dropout,1
2,43,1,9773,1,Complete Secondary Education,160.0,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Other,160.0,0,0,1,0,1,0,51,0,0,4,4,0,0.0,0,0,4,4,0,0.0,0,12.7,3.7,-1.7,Dropout,1
1,10,1,9085,1,Complete Secondary Education,184.4,22,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Craft and Related Trades,184.4,0,0,0,1,0,0,18,1,0,6,8,6,15.0,0,0,6,10,5,14.33333333,0,11.1,0.6,2.02,Graduate,0
1,1,1,171,1,Complete Secondary Education,149.0,1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Professionals,156.0,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0
1,1,1,171,1,Complete Secondary Education,146.0,1,Other Specific Qualifications,Other Specific Qualifications,Technicians,Technicians,150.2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,0
1,1,5,9500,1,Complete Secondary Education,139.0,1,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.435,0,0,8,8,8,13.435,0,9.4,-0.8,-3.12,Graduate,0
1,1,1,9130,1,Complete Secondary Education,152.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Technicians,Professionals,146.1,1,0,0,1,0,0,18,0,0,5,8,4,13.5,2,0,5,9,0,0.0,3,10.8,1.4,1.74,Dropout,0
1,1,1,171,1,Complete Secondary Education,147.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Technicians,Craft and Related Trades,145.3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Enrolled,0
1,18,1,171,1,Complete Secondary Education,121.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Professionals,116.8,1,0,0,1,0,0,23,0,15,17,18,17,11.5,0,16,17,17,17,12.17647059,0,12.4,0.5,1.79,Graduate,1
1,1,1,9070,1,Complete Secondary Education,124.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Plant and Machine Operators,132.1,1,0,0,1,0,0,19,0,0,6,10,2,10.5,0,0,6,6,3,11.0,0,7.6,2.6,0.32,Enrolled,0
1,1,1,9085,1,Complete Secondary Education,105.0,1,Incomplete Secondary Education,Other Specific Qualifications,Craft and Related Trades,Craft and Related Trades,102.6,0,1,0,1,0,0,21,0,0,6,13,4,12.0,0,0,6,17,2,11.5,0,11.1,0.6,2.02,Enrolled,1
1,1,1,9773,1,Complete Secondary Education,121.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,112.3,1,0,1,0,0,0,18,0,0,6,7,5,12.2,0,0,6,11,4,11.5,0,11.1,0.6,2.02,Dropout,0
1,1,1,171,1,Complete Secondary Education,143.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Management,155.3,1,1,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,0
1,53,1,9085,1,Other,150.0,1,Higher Education - Undergraduate,Complete Secondary Education,Management,Craft and Related Trades,153.8,1,0,0,1,0,0,21,0,7,11,15,10,14.5,0,4,9,15,8,14.0,0,8.9,1.4,3.51,Graduate,1
1,43,1,9773,1,Complete Secondary Education,126.0,1,Complete Secondary Education,Other Specific Qualifications,Professionals,Other,110.0,0,0,1,1,0,0,20,0,0,6,7,6,13.33333333,0,0,6,8,6,12.66666667,0,12.4,0.5,1.79,Graduate,0
1,1,1,9130,1,Complete Secondary Education,127.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,120.4,1,0,0,1,0,0,18,0,0,6,9,6,15.125,0,0,6,9,6,14.0,0,13.9,-0.3,0.79,Graduate,0
1,17,1,9500,1,Complete Secondary Education,160.0,1,Incomplete Secondary Education,Complete Secondary Education,Technicians,Elementary Occupations,153.0,1,0,0,1,0,0,18,0,0,7,7,6,13.11666667,0,0,7,7,6,13.11666667,0,7.6,2.6,0.32,Graduate,0
